180605164435.045,33,9d0d43cf1d2496b92de361459c435d532c26c2b65331b95c7d98e020dff8734b,06c8daed3718e135e6c1058780089103c842ef0ffb3a2942b7f0bef29be1e795,280004268d6e41b932fda3ad5eb2e17cf8a2c309a4432c3927bf068a234c3fe4
180605164435.046,34,d65976b341c8b8bb98f9d7d840d384f9e6569482c04be2c9035c92c7e694f3a2,02c6501a624a76e1bea6927fbf9cc385fd91045b245d2e93c59b89b0310b50f5,94a3e6448fcee39cec46dd3cd5d32d9882ff99bea54f76d32bc13ee690b0c38d
180605164435.046,36,e8384c1e4c19529ec72766247187e0b140a91584ec422382146149752e51f45a,e0f6ca349031d17f7e52b92f2fa21b3d7e3dc87f1f6cf2936d2beabcffd7215c,b7bd2ae52449ea85e4bbebe6042802a81b281eec2bb639365f166c79d20954ea
180605164435.046,37,144e2208373b4d9772a75554e64a1397abd8e9d7b632c6c0d2a5679f58c3f12a,63834570263f1e130ef12ddee0442c9ba05d6f7c523b05fed00da0d7e2ea9627,b6501451cb982d550ba2a7b7aed5398dfebd76a1923f3b71fe12bdc1ec135fc6
180605164435.209,39,ea74ff3fe868578c688647e95cc1775555ef9ec9dcbce810c4e527ee022b0c5c,1c8146a460733d32aebd3607f94b7478b66fb98cbba20b4a15fa2351786fa700,b4256c81ce8715bc496dbabd839fab924c1ad942e0c2734a3a639b8f367c67bc
180605164435.21,40,365e52a845f9829f598e5c955cf56794376a3d11b91c3489914deb027403dce4,66bab571ba0f7c2a57e042d4b28be8577b264a91f86ff3aa8f409979c1da978f,f89be48aed4cf782e8a692e11190d8c4b41e01a6d5324aa3c1d4cbfbd995e878
180605164435.21,42,a4a424daedf9e6aa26bee97b50667bb5c9fab4f07083da13f6730ed084a9a7c1,fbd0a2b51e2c732f6d318130bf16fd8d5a246247230188d732da5c0bc55df978,3afde9aba1cebd547439c3f331cc4f3cd989ef8cafa6efff6d0aa3e49f765f64
180605164435.21,43,720f238f49914244ab452e4a6cb07ecac18ec212f250ad1476604faaa40786df,c250437e95dccf4fb9d192a75b58c57b492abee91a7ebe1eafc7af9f0aede40a,abb7212d26bf8df50084852ad4b13fc34e21d555dd86b8007234fcd372e8c288
180605164435.21,45,96dae41a3592975a4439d5c583cd9641387b61ca3cb6d8d4fb02bdc4931e9367,2fb0ba02c00d5a6c0a28382b27454dc0d733f2daf85423b19805ffce25986b8e,c78afe7acc950a28c32f1aeb2c94a37cd35f73a5d831919b7a165dd9427c46cc
180605164435.211,46,71f6c0989c284c1587e2b158aa8fac9b2ac5e5954b022a86110bfca24e384735,3c88adab641fd855ffbf341a08c33325f9d47adb7bfeeb1ad5dde04c7a2df442,46a40f30014edff69a444f2798e834ef57cceb785144b67e83941bc645b10a46
180605164435.211,48,738b062cacfbd7889445ffe8e17c2aecb985fad35f70b536a7f85351abf165db,658633647f4d2c3fe6a9d31d10c7059a8d3f479a540ddf7975dde88e697b346b,55ad3a88ec1e781ad1833d815fdb8ecbcb3c8251d732b5bdad5df4e7af55bc91
180605164435.212,49,0afd72ea18d90af1afd6761fb654d9e7668d65e41e4d8f3c3e6995aaf069c723,ef5617c8c4b207151d61235f30087d4bff75ea87b6a01186e5adea9e74dc67b4,d2d524f9733e719443645e9141252951f5a44a3412f983829c6714d38257433f
180605164435.371,51,e034667bed0652b51889ca2d5753605e5b050930fa04f0b50ec21a464b8dd62e,ad8dab759bada416f33d2d771853fe48d6d7590202c9c461ed2c199f370eff5f,7bf66c126310c48997d621cfc27b4310e327be1dd8a070c6cf8cdedbf9c4b109
180605164435.371,52,c5793bf768c87313559096c447d409278efea0a4df8e40caf8f4eff94867b321,55f4d02964167a10056e9f7626da63898d651446e76326008dcf8cc2150bb5d3,df0691d0e7609c7b822421cbc32a7a23c99fd78d38816934572f657310c9f604
180605164435.371,54,a0672ecc3f3354bd4d92e6d467eebb246f08a160db0e481ba640a89114632b71,3edfdc5f21940a3b1da22ee0552f499cd7a405cbaeb1ca706d6298a71d9b7b4c,d7139dd7dbfa53dbfe3acb31f954914fa7b1e586e7b974b8a7d2b933c12deab3
180605164435.371,55,c02f0075f2fceb6a0ff66326a34a0a4d84b74b64b00f0614f1b959727cd74078,7ef232e8269c308bef562de9a52372022b9d3177cd4dbc44eb8c80de0e3bce1c,7ea1c5b6d14e2f2eae944cec0f00cf1451c8d68fdb2acb990716f90b6c83dd97
180605164435.372,57,0494fd8ae50216249372e3b4f0e46b2a93fe3652b2df94eb58118244f319fc70,8c2092dc322594ef30776b9daf26460475b9f7f594ecf9652b8891e5bf0a494a,7a118aa24f6c77ac1875869a29a55f293706a0820e5743f797695d2f2c51293f
180605164435.372,58,39b9aa15e633322b8b2a0c589dd161780e4bfc6532e33fd9d39941cbdb39c59e,cfa5f8891f578c2111e19affa4903ceb2f116e1c90d3a58d4b452881d18dc298,aa2bacadf0dd370e8331bef0f2b2feca80cac84839e9b74e7ec5fccb186a64d5
180605164435.373,60,40c637ad79d6ae07867141848f473eac2a2352dfab25f1a5a3702f69ba752377,70244a249beffc02eea00b881fc14154bd38221ea18b1a8add1374edf03285f3,599645b68b90bbd11921b6abad0160a54ec3f34f6d72df4cf7dcab9361b22982
180605164435.373,61,34e918561cd5f31042b311d6542d0fd73859759e19738964be6e0493d5140b85,31ce75d6ebaef1e2e4df6a6ff2a9645b7283e09ef2bec396b181187e5a0d5c60,e1feb8742d3c4fd4efe58e85a05b38bf099f168362f1c6ba20f620869ee12cc5
180605164435.373,63,175de5fbe31206c0b0cfc2037d9c0844d49d4e8d6bf7aa63c34eb8f399cfdce9,9329bea069f37740851fb139d3bb9c48a804d5edfc3152c1d71d59116c78cd98,c72d78f31ec2d03379d17d1d2d0fca129ad9af0e790554ee5af7d82b640cb31c
180605164435.373,64,57a252de63ffe24d3d2c7f25857bdffca4361d8c486db3db650670bb61f5e01f,705f3bb213d0d9c3341e96e356852148ba6769dfde19c609347981c99f2fb3f2,c95aff9e9714818ebdcaa407360d77f72cd2ffaffe23f437e274f6e293ecf8c9
180605164435.373,66,e5a8dc491b65f0f333883fc8a8d652d0c7242802dadb69b552c5d5ae2927dc6c,805c85820fd90f104d1c79773466619cc22fa4cbe6790fe6598668a724d4069d,ad017c6079c86f463da7f6a7a03ea4d886a4fa481c22d039d7a5c2c5c5493c08
180605164435.374,67,073a7783ea9f922a086353f767476e2dbc23b11cb19df4b9e9eafe5645df5d58,3da982f918e1e213a4a641aadd4b32e66cd555d8bd2cb02899d22477a0451270,ba9240acf4bbbf409dedbbf88d2100840448eea48e26412947303604cebc86e4
180605164435.374,69,aaa7c6638fca523b36f0820ef2167d5be7f7941f5d3d0af76093b089a7231e02,19c5dd222a42d40f5217a43c712b702e3d7a8fcc024a90ecfa9787bb705f91a1,b98b9e8c9df93ae94b6542fec09c505c5d68aaf01bdbbc103b7012bc87629fa4
180605164435.374,70,c68c0da52fcff6ce39b0e9a354ab74f7d22fbc4758ddbcfd7ce15e7ce0ffe682,6636268a02fdd58c98a0d9b2a863aea6ba3eaf1ccba0ee0dea172d737367c2f1,bb1d119cc2a3234337b55180174e1c21c9134de751d901c1b5a15b8718979381
180605164435.374,72,21797aa00faf053cd9f2a259b5b479c4d54d3f04cb475a134c3f5fd2bb1f7d61,88bb935cc0678c119d539debd3967f784049db5b81a56e84a08680dfd22972ec,284e665fbacdb8f3e8a2ef1cdd1108efada8e2050556e171aa1e5fd41361b3a5
180605164435.374,73,481b6f2f6760a58572370d074ebb8638d21872473b084a292e733871ace0e3e6,f52f2359f18d9105598f68d8482365d89e0d3f414d6a1d3e827101c1338a6648,6d460c4c585078ad196405148b1705f9b419918385853217dcb6ea2d6fe21582
180605164435.375,75,45e358a4ea173b109a324c8143b88ce7ea657197479260b73bfa06151dd0d3f6,151a5df6e74ed3b5247f0bbe7a97e6dde8be21423ab274cc7b2cce73b8ace5be,50dc07464c07ae4e3b8b7624a2e9f4c821c74281a73a7548111542fa9ebadc25
180605164435.375,76,0ee9c59765b9dcdd7610ae4d808d70420891813171710849ead06a5477ee35cc,c396768bb31d7b01f266d3d52087fa76f587f2ef75d20e9dbaa3e7a53a98d3f6,88dd5e99badf2ab38adc545c34652244312216e53b742fa14f41d43e20ab717b
180605164435.525,78,1a6901fffc3243249aba50d0a8aa868a5bda82780b175062640492e8975684ee,50ca6d426530c804a73b2bce260529b286731d434f9dde93b4994a0bd3f077db,c09be1217eade700e1f9244997c102aa3b0a776598316bd8050045820c08cfad
180605164435.525,79,712d0be90dee537725d78ad88d30aec717e9ccb2b2b798d62f6eef9716209bfa,ac000172d45b3404d8b98d04dbb50d973ec03e3e81afbe62fdb6ad9895dc1d13,c2052cc034731a2cb11d651ef88ec1e922bb6b8391c7cb1d9ee19bb5bfe23f28
180605164435.525,81,8806165e2fa83a7f835a27f9a101827f5732a1340e645c6b5276fc9ba6c21ef5,676d9403d9d30235b7897c3d23b74f93b6ff625299e8f9faf10f809c49f2628f,7c27b9f7880af6c3fe0d1f611646357328c2662a71b7dc8f61c8bf7328343d75
180605164435.526,82,062ec8f640c6bed0f16705983645993362b2a2890092908ab17b90daab0795b2,e54434ba3472cc9d83bba3564ac538a41f92719a7e8f5d33b818c97e281ed164,e9dcdfa8a6fbdd153a5943e46c6dc9021e868577d53036aba505acaa0b5d46a9
180605164435.675,84,a90f11d3e4b6faa7bb4b6a3bd483290463416545d9e23652a67d17fedd6440c4,bb824e9236069a0b6f291d6ad9463c34a6fa9d54945a73ea27e92365d2da4469,ac65e62b86e5eab9ba03acfa510c1e03b721ef4f83ff98e00122d66a9078ac9b
180605164435.675,85,c3ab17cc3496031f2663d63ef5558e0db7e887a507ed4cb52f28150135ba90ae,c9f777fdb9fe6ce3dbca512e2df92cf20b7ae4287b75af869d40b7b12e60df1a,12033cf6d16a57196e9710bd8772d20babdfdb25b626794f8aebd3ccf38389b0
180605164435.675,87,a5a8cb2d868b1d4ec86a2eed9cbc427a7b432b66d1342745820c1c08e9d2a74a,a7d765a9ec5f357dc095fea924a26327e239b4fb2ae6937a93bba360503e6e3a,4d9338d9e4e1c3af5c98ca24207f6f6f92e99d8577155c7c452c1d08a2443e73
180605164435.676,88,04ac7dd697da1f485c28d1f00f741a11efd84ed06b8d25d4e741ef828dee3c7e,4c41a43272ab18b62817335233b6ce7e485be8ec549e8efedb65ab254e41400c,823b2612cbdc136db24f8818224350a3b7b7ad94faccab802c9a9cfb3ec2bdaa
180605164435.676,90,a119064466339744bdb647669a928f59d6dd66470108c82a8e3bb3c59c214242,70eb579dc756f349a80f0474bd445988496945a7b0a7abba1bc3806c3dc34311,b95a357c2c70e279a2e37dd16cb9d24a76cdeb9c1ace3d9c2f4a3d56713d0b9b
180605164435.676,91,3224fa5e581cd7566b2e7a8c081d8c666552c22c0260662943c416169599b4b0,bd3bc1303e88633974b46b73d8cd19acf38ad98ab4ac8f00691e62a9c2b13f04,fbcb0f299232cee6dcf1906cd8b13dbd7205f37962e0f2a156d409fabcf22037
180605164435.676,93,9952dc0f22b3c61db74b23bb1e523f49687a2c4f18d6fdb0dc9a7e7797b21cb3,e45242f9c66369e43cbf655a927a4a4868ee6e62bec6568b221659f6b1529e8e,5261f8a7819b0d1acb516e620d54f185768a58ba724970c0924fd0777d3ccf68
180605164435.677,94,51c412175a27088c9b4720a2347072d230ffa73a145f45e30e1b273f65ca3038,72b5751c091135dfd9906a7b2671818fb6e93e7fcb8b4e31b2022c310e1bd270,9acc3fe7863996151f5c9d8df8cb5b700e9ce1c11a1acf427f8a243823b831fe
180605164435.677,96,57f185d8036a04d235a4411d701494021c6a7266b3a76a63796e1cbc81c662d1,1fee2a9a5ad7415ec1d7bff758b8b1e02f260396b55a0023b2a80e1b1b869b19,65ac1eebe2c0450db8ece4217944f06d5e748f88f5da737f2a1302a94afcec95
180605164435.677,97,a2d6548e30cc5882047123cbbdd7801999d65aeea4d22be07749ed486d832efd,2b10e6e1cfb2376c4101c3efbb4d2024332c1cf53572f9e03236c327d136d5bb,8f1d3235591c57d91b54ec2e9ef9991ac8654020d62920b6c6a006f1179e4a38
180605164435.677,99,ee8423d7b5342c38e099aad20fe33f68883c2b557dab767fd8d2ea353791b09b,5ad524cf33b55c98db302acaa6116313bd9ca53e3719621e14b157b92aaefac4,a286ce0dd8ecfeca8782511ce588e1c0e555613d15d0f06586c93aa52245fd64
180605164435.821,100,f4736bcca871e7070ee8cef4e63cd1c8d377c3cf25df48292b81bee99fe7027b,058176886a3783bc09d5f84be3c4021eda9089babc23fe9e8fe75ae674198d07,15ff2b50c35a4be9563359e97e7f1a09a1b990103c8aa94c8b1f73e6af960f50
180605164435.821,102,cc14c382e90f886606f65f7637e58a85bfefbd42181bf8880924dce39c07273f,f0a1c6cf312adbed1ecc9545e74e6a8c85c6bba34dc2538b599d7acc0f0218fe,9699a025ac70d2730dc114bc6c955c94fd21eec5c4600ba28dd2c5299d958965
180605164435.822,103,0d3f9ea176bb818fcb88150bcd40855112b0352ec7f514249a05a6a7ef12f817,9be5f548c1e8a04547ef3f85a77a168cece1d470435240679749d979f53c4ca9,8aa113faf3d35ea0130c4674804b43cecd33f9466787a7efa7f701da1b42e72d
180605164435.822,105,8519da0caddd48bbce485c607e23e07c4cc4f91f999e30352c5ea1992608a6f1,43514f47f87648224312546fd5c182d6a3880be8e9256f2a87879afa57faea35,01098dcb8c92584ece4c9e3f8623f6ca61dd9ee9595eaeca9162560f20c54f2e
180605164435.823,106,cba58e079783ad556e8eb2428276f4be2f7f0e82a22f5eda57151c2dd535a011,3e88af4dce87bdbf26711b9b3b389c6523bde58b53503c9e7e831c16e4e012e2,376ac2afe2000a663ee1621d2034efc134a3b065fe4898f5c04232f7e899b445
180605164435.823,108,88c6b5bece44fce1903bddd69df9e3b47fb31326041796caa8382687c3df34d2,f83169020907e97dc5e1d377f399d2e81151fb76a4c190b5c2a8975c52d436f3,fcd78dd0f04720483e80c1bc771072feeefaf823b36d9c1152cdb68ab287d755
180605164435.823,109,a95a6a192823cfb811bb33dfbf7fda361d64074bd8dcc5f8bd6690f00d060086,8efea51ffd2888994a52ee0a7d3fd609b29b95ffc3d77ce21fc09db781c40995,d156bd4f91857bc4a58c2658c176670cf1a23a5590dd7c901f10bd6911da1d5f
180605164435.824,111,85016b505f17924cc73161391bee74aa2f9cfaf4a66c7304e42a9c2f85b1e2f9,b75ef724215fad4ef50159ef48257f952deec91aebd3f4aad0a9897155355075,7078054e6f8751d3ddb0d379f02fa54bbc123d4d40eb54e52a069462eda4fead
180605164435.824,112,eb460d909f615e8728ee578b5df4d7a24ed4a75127dc2645fb01b2597b879e31,d983cf677a64af269fa505b4fcc5b81e311aab38a3e5c3a645aaa1d19c86301b,53b59b7f6dc09c2d9c32d2fd1ae9da24953d0bf9c3d17e58d3e4f2c720c40fcb
180605164435.824,114,a16e16103d50d3285f4655cb55d1aaa4b79411b7586ec2d0ec3504a4298b5e01,35418ff7d3f35f56d16d21fc362e4273fd900b00e039114546730a35ad2224eb,636161c6d55aa65af2ee522f663b8d052271179a0d7036d939509c8401967e45
180605164435.825,115,1121b587255eb4f40428898ed44e106a3680d14e93f4584c2e996430786a4174,20335fe8b17248fee6e58b7aaa558da081d8e218731439e1e2e43ea55b659bfb,05f8ddf43e68610eb4d74bf251c588c52617f70458fe6c68765fbff554cb7622
180605164435.825,117,4a352e8221dcb0a3697d25ebac409fb44a306964292ab20cd093f754ad346fbd,b945ac91e145764d241967712cf33b3cf3d711f2852560f7a19452687259c504,72d23b9c94ee0a86d800d0b69035be8df16a455357757f721773fc74dd7ad8c2
180605164435.826,118,9c120323309a236e4b8801cf295d69610fc4a167fd9c7aeb09d896e611a1620c,ee32d70ffae1c53315b03931c65d39795333a5e0f0b9f191c68da08a877596b9,561ab32747034d534695d2979ac8c005b9bbf078bb0d830c8bfdfec31ad46e6d
180605164435.964,120,b727c49141b9fbf6b185b3cf742a080c67fdde32b038383a6d2443e2e5967a75,ae551afeb0b298aa0426ca7bbd7e3824a6ab5036c4aedf6d62d6a0e1af805087,e54350b23a761c963c9831b2c6ecbdf4292a4b3dc5cd7945e435bef3c97b49f7
180605164435.964,121,0941e9458017684c12ca5b68ce254ddf03e74502196c20f19f5ee23d8ae3fbed,4c0b513e21fd610953e9aebdb4176346a002a8c315d09adb716496cd1b80a797,7c02a34f017209987588352ede1c2e4b11605dba7e00cb57da355390913440be
180605164435.965,123,da3380213d990e0b5dba2e550840f2b602ff5a8674e4224e9866e202524ea43b,7723d0e18c40a8259d29fe8b1492275529a8c1ef986e5fa3ae3d10121b62a337,c74024f421b6ec174f600ff727f0919c3da27ed82d3c6c995b43543a8ed8e6a8
180605164435.966,124,5aa2c1d36ea72cb431a950cdbed18d38136f62e4f5f0397ba6d1791d81acbd6c,901d9d1a1ac882f04a9fcdb123bae473fb3f6fb151f935c9d533cff3c8c56773,fb646845feb70977dc5ea0188bb0cff21a21ef667b64603d7cc596d88c7a5731
180605164435.966,126,cb2729279b24f6cf0eff8fdb2e7a8f636068212efd7097f4c99370ca9a633543,cce2fee5c4bf3c2fd706f9bc9ed6761b3b399fb778cd93d500b0470354431843,8f5677dcbff1f8fe2006a737f9d3a834aec40ad48bf720e448c1bd2ed259caea
180605164435.966,127,be55a5f049b2c2f601fe56ec281c31244a31ed323122f80ccd26856706eaedf5,42a044ddc12cec7451383377081d8e589efdaa66b92f66f71a9dc38d1720b2df,4c6cd2e33a1bc40f68ac3a9985aa5e669add89c2134024974d283440552b398e
180605164436.109,129,76d6a789492c338dd320af460db5090d99f24852f088f8340395d2ee058fd756,561aae4dbbd6763205e30079a6bf5b315dc20abe27ba41f8f43fe61d2f741925,07ac2bcef0ca567a2dddbb7f1e3a3df301fb89207364ffdf5d2e655fec2465e0
180605164436.109,130,c82b4862e16cddcd4d6cb22634134743c65e4ce26e299332a090e7ce23469ca2,433eb4b941c58a13c7d784fcb82bfe8d8469c5a2c6785b2726f02472eaf9701c,9be5958ab3dac2582eb382b34b953e95b97e83713c8e781d92ed61104d655767
180605164436.109,132,96f83d0afe9bcb8d410d02ac919eefe162e080b3ea35fe796b46f37e5dcc1a8c,907966026293d960278d9dd3511a4756f2437190e5b653781b1417e0f7c1a3bb,5be51409614268f643b27dfaa056f9520ddef2356b2574c91a67ec099e4b7392
180605164436.11,133,646ae843652de63e2d3a36b4aa6d472252486ce80474980d582d5e362ff4ee35,6dcd22f9055497e0caecefbaa39bd2630ba26fe1c379646a681e2b72bfde4563,4ab82d0503ebe81d977414b12ecba5f4083b5960d959fe51e93c6fbaa445f97b
180605164436.11,135,4e8dc8cca99d6823bd6e943a8021efc437fed0abd947b3a49c5944c2d2af8336,5fd56ebfe1d92900a99c3b652190e745474a73c737747be93616a8fa43d050c7,c928c932cda0722dc606dda6029c99e6dc8bca3513f913bcca6d899ae3199d9d
180605164436.11,136,8c0ea6162684994bbb5efd83741ed0bdde643b1b48be4765572f671e3d3a03d8,8eb74a0c71e4459db6deaa8a06bbca6b8cfa83435f21c552184ad9c31627be7e,6e04b2c1ee8b2f38ba3381815e70e8d3baf52dd69efc85a33fffd612883a007c
180605164436.11,138,78fe81ffd5bad8214c125caf1362752b091ac24d2acb5321cce5c3eed11ef55d,541f3ad5f357f5fc3bbe78bd6fe6f818e2de0e4c7e5f69a31d6b07e65e376752,97399f0c1d1fee45f8e48c35a175545e071ff19ae5a80db359b6d1c273447841
180605164436.111,139,cee34f4944fc1042440b8fb117287291aad7bdc434d5dbd38bfa411eeab6d3bf,bae75e57ca0e872f69f87ed8f1ded3e6e4554b2947b366fef0be74caddd13ff1,524f6c1816d78d4515ed90839bc49421c3b0362e43fe59ceb18ba2c61b5380e3
180605164436.111,141,b9feb0b6369aa5a8c2c97af6499255e94d4b830598c07b075fe287e6cc4d5c02,b2d9a7907145f0a07e3918f609c4726b606a8e57d1a78982adc5fe6bcdfc62c5,12d943efb33d91b5689cd4e1b62d5389626ef8bd5812dee39debbfe02e48a0a6
180605164436.257,142,1486600d623ee49dd75cae58f6964f84bf056c671079fc32d6795d94279a4ba3,674e33ae6c0ef9ca2a326f9d723fd91ab959ae69d8557a03f4c41ec11f506330,823c5bd25a856cdf455009fd5d30a61097e431d192265ee14bf480d71c4537af
180605164436.257,144,a254ee2905f2477700f8e870bd5fa95e65a3a679f02c802abfe3a839874aa7c3,ea921d0084af0c3ee0e09dee40c6114a8fb00af95692a538ddce829645e2d440,e4b409e156d7574e6da4c63777b5bb1d1c503576907a89cb99d9fb89dcdc0d47
180605164436.258,145,8cf674c25e220871c04195b6daef28d1b7b5107a7e52400556f1c12b751447ef,b8fd2e6521c1aaf1d7b9c4dcfc833c04542ef9c24495e858708d73331ef04285,1aa4ebe274e1a7e81be667ff04b523048f439edf73c224bbc8f0aab6e0abf1c0
180605164436.258,147,1972ab75003b4329f701778da2d1be30198f5b269321a5cf36136d4d309be5a2,8202c4956c6c6352b217da553518afbe8270b775074c26311d92e9075fb0b7ab,fa2219be29d57ffd1c7ef7e625a84d14e49ff4e2e4b89a512006af27b79452aa
180605164436.258,148,dbb6938f0941780c74a68969f1a745cf44c1319aec1c3f4fce41633e3bb6b961,a6c6f6102eaa5d138a4e13f13e6cc41544caffeb583477a2cc6c125b9e4578a7,869f70ecd9090058aa5122d32dd7141e6af295ab543bcf53218d55ca64dec81c
180605164436.259,150,92e7088c93674d736366a0b0f3cd4eb9c30570a7ac4802da5c9752ef4906e211,fab2d1777ef0475331d3671eeddc8815ca777981c460177ce2881152d5c83443,64d38abad12d00a068047a996ab419384820ded52c69535698049e1fb8e28412
